iteration,k_offload,potential,system_total_cost_normalized,vram_load_fraction,changed,model
295,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
296,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
297,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
298,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
299,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
300,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
301,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
302,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
303,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
304,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
305,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
306,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
307,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
308,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
309,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
310,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
311,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
312,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
313,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
314,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
315,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
316,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
317,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
318,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
319,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
320,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
321,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
322,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
323,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
324,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
325,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
326,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
327,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
328,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
329,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
330,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
331,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
332,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
333,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
334,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
335,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
336,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
337,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
338,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
339,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
340,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
341,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
342,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
343,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
344,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
345,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
346,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
347,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
348,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
349,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
350,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
351,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
352,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
353,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
354,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
355,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
356,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
357,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
358,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
359,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
360,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
361,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
362,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
363,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
364,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
365,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
366,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
367,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
368,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
369,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
370,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
371,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
372,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
373,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
374,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
375,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
376,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
377,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
378,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
379,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
380,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
381,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
382,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
383,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
384,62,113.97756347010025,210.73580696548106,0.8912499999999999,0,B_utilization_proxy_pdf_cost
385,62,113.97756347010025,210.73580696548106,0.8912499999999999,1,B_utilization_proxy_pdf_cost
386,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
387,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
388,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
389,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
390,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
391,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
392,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
393,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
394,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
395,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
396,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
397,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
398,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
399,63,113.5144868273154,228.920904792872,0.9056249999999999,0,B_utilization_proxy_pdf_cost
400,63,113.5144868273154,228.920904792872,0.9056249999999999,1,B_utilization_proxy_pdf_cost
401,62,113.34920425335481,210.1074477487356,0.8912499999999999,0,B_utilization_proxy_pdf_cost
402,62,113.34920425335481,210.1074477487356,0.8912499999999999,0,B_utilization_proxy_pdf_cost
403,62,113.34920425335481,210.1074477487356,0.8912499999999999,1,B_utilization_proxy_pdf_cost
404,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
405,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
406,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
407,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
408,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
409,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
410,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
411,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
412,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
413,61,113.2961098956205,194.39284526270598,0.876875,0,B_utilization_proxy_pdf_cost
414,61,113.2961098956205,194.39284526270598,0.876875,1,B_utilization_proxy_pdf_cost
415,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
416,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
417,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
418,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
419,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
420,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
421,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
422,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
423,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
424,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
425,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
426,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
427,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
428,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
429,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
430,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
431,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
432,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
433,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
434,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
435,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
436,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
437,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
438,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
439,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
440,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
441,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
442,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
443,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
444,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
445,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
446,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
447,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
448,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
449,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
450,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
451,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
452,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
453,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
454,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
455,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
456,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
457,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
458,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
459,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
460,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
461,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
462,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
463,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
464,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
465,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
466,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
467,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
468,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
469,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
470,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
471,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
472,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
473,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
474,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
475,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
476,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
477,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
478,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
479,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
480,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
481,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
482,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
483,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
484,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
485,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
486,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
487,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
488,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
489,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
490,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
491,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
492,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
493,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
494,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
495,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
496,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
497,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
498,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
499,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
500,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
501,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
502,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
503,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
504,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
505,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
506,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
507,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
508,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
509,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
510,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
511,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
512,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
513,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
514,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
515,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
516,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
517,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
518,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
519,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
520,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
521,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
522,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
523,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
524,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
525,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
526,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
527,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
528,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
529,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
530,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
531,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
532,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
533,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
534,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
535,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
536,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
537,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
538,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
539,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
540,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
541,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
542,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
543,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
544,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
545,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
546,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
547,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
548,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
549,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
550,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
551,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
552,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
553,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
554,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
555,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
556,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
557,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
558,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
559,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
560,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
561,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
562,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
563,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
564,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
565,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
566,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
567,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
568,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
569,62,112.62617927023528,209.3844227656161,0.8912499999999999,0,B_utilization_proxy_pdf_cost
570,62,112.62617927023528,209.3844227656161,0.8912499999999999,1,B_utilization_proxy_pdf_cost
571,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
572,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
573,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
574,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
575,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
576,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
577,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
578,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
579,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
580,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
581,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
582,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
583,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
584,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
585,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
586,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
587,61,111.67585331223091,192.77258867931639,0.876875,0,B_utilization_proxy_pdf_cost
